DDH_name,From_m,To_m,JoinID,Sample_length_m,Al_pct,Si_pct,S_pct,K_pct,Ca_pct,Ti_ppm,Mn_ppm,Fe_pct,Cu_ppm,Rb_ppm,Sr_ppm,Major_Unit_Interp
DDH-1,1013.400024,1013.5,SCC-0011013.41013.5,0.100000001,7.339799881,34.87609863,0.638300002,6.905700207,0.222900003,635,72,0.694599986,2191,250,84,Oracle Granite
DDH-1,1013.5,1013.599976,SCC-0011013.51013.6,0.100000001,6.253600121,34.56499863,0.676900029,6.629199982,0.257200003,411,157,0.618799984,1353,175,50,Oracle Granite
DDH-1,1013.599976,1013.700012,SCC-0011013.61013.7,0.100000001,8.172499657,36.20299911,0.447299987,6.172399998,0.493800014,920,271,1.306699991,2392,172,61,Oracle Granite
DDH-1,1013.700012,1013.799988,SCC-0011013.71013.8,0.100000001,8.458999634,34.46210098,0.430299997,7.125299931,0.276899993,883,187,1.292999983,3064,228,75,Oracle Granite
DDH-1,1013.799988,1013.900024,SCC-0011013.81013.9,0.100000001,8.951000214,38.09930038,0.488700002,7.510900021,0.146799996,971,116,1.370900035,4787,204,61,Oracle Granite
DDH-1,1013.900024,1014,SCC-0011013.91014,0.100000001,10.44839954,39.42169952,0.505400002,7.255599976,0.174999997,1007,200,1.442199945,3669,263,66,Oracle Granite
DDH-1,1015,1015.099976,SCC-00110151015.1,0.100000001,6.600200176,35.58430099,0.636399984,6.485899925,0.27759999,893,184,0.81129998,1913,183,72,Oracle Granite
DDH-1,1015.099976,1015.200012,SCC-0011015.11015.2,0.100000001,7.185299873,37.70040131,0.433699995,6.660099983,0.258899987,1012,220,1.01880002,2152,214,65,Oracle Granite
DDH-1,1015.200012,1015.299988,SCC-0011015.21015.3,0.100000001,7.274700165,42.05540085,0.386200011,7.034100056,0.176499993,880,161,1.217200041,2497,165,54,Oracle Granite
DDH-1,1015.299988,1015.400024,SCC-0011015.31015.4,0.100000001,6.56799984,39.73400116,0.378399998,6.249899864,0.126200005,932,108,0.445100009,1113,188,57,Oracle Granite
DDH-1,1015.400024,1015.5,SCC-0011015.41015.5,0.100000001,5.683599949,28.98839951,0.621800005,5.088699818,0.176699996,579,106,0.537500024,1447,149,77,Oracle Granite
DDH-1,1015.5,1015.599976,SCC-0011015.51015.6,0.100000001,7.034999847,37.1637001,0.677299976,7.442599773,0.201700002,660,177,0.7148,957,209,74,Oracle Granite
DDH-1,1015.700012,1015.799988,SCC-0011015.71015.8,0.100000001,6.854300022,33.07529831,0.558799982,6.261400223,0.1206,720,91,1.034999967,3135,210,57,Oracle Granite
DDH-1,1015.799988,1015.900024,SCC-0011015.81015.9,0.100000001,7.993000031,34.8728981,0.352699995,7.000599861,0.144199997,797,156,1.598199964,4885,261,64,Oracle Granite
DDH-1,1015.900024,1016,SCC-0011015.91016,0.100000001,7.959400177,34.00239944,0.441700011,7.008500099,0.238399997,955,203,1.684499979,2838,255,81,Oracle Granite
DDH-1,1016,1016.099976,SCC-00110161016.1,0.100000001,8.616499901,35.00360107,0.721000016,6.518400192,0.239399999,1212,205,1.877900004,3390,245,60,Oracle Granite
DDH-1,1016.599976,1016.700012,SCC-0011016.61016.7,0.100000001,7.32130003,36.40629959,0.333700001,6.745299816,0.161500007,671,102,0.846499979,2705,264,60,Oracle Granite
DDH-1,1016.700012,1016.799988,SCC-0011016.71016.8,0.100000001,7.700099945,33.82540131,0.477899998,7.208600044,0.158800006,983,108,0.839999974,2968,308,84,Oracle Granite
DDH-1,1016.799988,1016.900024,SCC-0011016.81016.9,0.100000001,8.706600189,36.59550095,0.560199976,6.761799812,0.168500006,820,74,1.087700009,3989,218,67,Oracle Granite
DDH-1,1016.900024,1017,SCC-0011016.91017,0.100000001,8.548600197,36.61709976,0.908399999,6.781400204,0.300000012,858,138,1.03579998,2867,206,60,Oracle Granite
DDH-1,1017,1017.099976,SCC-00110171017.1,0.100000001,6.871500015,37.06480026,0.680100024,5.908699989,0.191100001,667,135,1.040300012,3796,164,51,Oracle Granite
DDH-1,1017.099976,1017.200012,SCC-0011017.11017.2,0.100000001,6.673299789,34.99840164,0.578599989,5.600399971,0.292299986,576,163,0.862600029,3366,183,50,Oracle Granite
DDH-1,1017.200012,1017.299988,SCC-0011017.21017.3,0.100000001,7.254600048,31.59740067,0.741400003,6.352499962,0.218999997,998,127,1.206900001,3261,255,80,Oracle Granite
DDH-1,1017.299988,1017.400024,SCC-0011017.31017.4,0.100000001,8.14509964,34.65610123,0.479099989,7.544099808,0.313699991,1332,179,1.245100021,3538,243,72,Oracle Granite
DDH-1,1017.400024,1017.5,SCC-0011017.41017.5,0.100000001,7.857699871,38.54750061,0.337599993,7.607299805,0.246299997,564,208,0.860800028,1931,220,62,Oracle Granite
DDH-1,1017.5,1017.599976,SCC-0011017.51017.6,0.100000001,8.52820015,39.97689819,0.443800002,6.941500187,0.162300006,663,103,1.133100033,2136,196,51,Oracle Granite
DDH-1,1017.599976,1017.700012,SCC-0011017.61017.7,0.100000001,8.144599915,35.80410004,0.495000005,7.795400143,0.172299996,739,140,0.992299974,1884,244,59,Oracle Granite
DDH-1,1017.700012,1017.799988,SCC-0011017.71017.8,0.100000001,7.451099873,32.13970184,0.399500012,9.126000404,0.234699994,782,86,0.733399987,2205,345,90,Oracle Granite
DDH-1,1017.900024,1018,SCC-0011017.91018,0.100000001,5.72510004,29.98080063,0.611800015,5.184500217,0.169,566,298,2.189399958,2146,194,48,Oracle Granite
DDH-1,1018,1018.099976,SCC-00110181018.1,0.100000001,7.849899769,37.46780014,0.379099995,7.652500153,0.162499994,643,115,1.10529995,2769,288,87,Oracle Granite
DDH-1,1018.299988,1018.400024,SCC-0011018.31018.4,0.100000001,7.718400002,34.9673996,0.595700026,7.560400009,0.191300005,707,129,1.206799984,4139,242,68,Oracle Granite
DDH-1,1018.400024,1018.5,SCC-0011018.41018.5,0.100000001,7.051300049,34.4231987,0.755900025,6.094799995,0.190599993,1161,134,1.459800005,7247,202,58,Oracle Granite
DDH-1,1018.5,1018.599976,SCC-0011018.51018.6,0.100000001,7.05340004,34.53310013,0.637700021,7.169199944,0.221399993,1500,177,1.581799984,5556,208,70,Oracle Granite
DDH-1,1018.599976,1018.700012,SCC-0011018.61018.7,0.100000001,7.527299881,34.44139862,0.433299989,8.113900185,0.230199993,605,143,1.096899986,3092,264,91,Oracle Granite
DDH-1,1018.700012,1018.799988,SCC-0011018.71018.8,0.100000001,7.793600082,33.85900116,0.405299991,8.678700447,0.211899996,561,114,0.893899977,3418,312,89,Oracle Granite
DDH-1,1018.799988,1018.900024,SCC-0011018.81018.9,0.100000001,7.34679985,37.13330078,0.693499982,8.350500107,0.198300004,723,109,0.937399983,3033,297,85,Oracle Granite
DDH-1,1018.900024,1019,SCC-0011018.91019,0.100000001,7.791600227,32.18320084,0.576799989,7.996900082,0.184100002,637,134,0.987999976,2227,257,70,Oracle Granite
DDH-1,1019,1019.099976,SCC-00110191019.1,0.100000001,7.161300182,31.76910019,0.741299987,6.742400169,0.281800002,932,192,1.286999941,1802,241,78,Oracle Granite
DDH-1,1019.099976,1019.200012,SCC-0011019.11019.2,0.100000001,6.293700218,28.11619949,0.725799978,6.494400024,0.217999995,529,139,1.32130003,2968,196,55,Oracle Granite
DDH-1,1019.200012,1019.299988,SCC-0011019.21019.3,0.100000001,7.304900169,30.77569962,0.637899995,7.311500072,0.263099998,626,175,1.164899945,2501,255,77,Oracle Granite
DDH-1,1019.299988,1019.400024,SCC-0011019.31019.4,0.100000001,7.258100033,39.97900009,0.640900016,7.268099785,0.222399995,1051,166,0.796500027,2294,193,74,Oracle Granite
DDH-1,1019.400024,1019.5,SCC-0011019.41019.5,0.100000001,7.770100117,32.98699951,0.596800029,6.990699768,0.404799998,1042,215,1.371099949,3419,253,95,Oracle Granite
DDH-1,1019.5,1019.599976,SCC-0011019.51019.6,0.100000001,8.120800018,39.3830986,0.600600004,6.243800163,0.271499991,1028,317,3.112400055,2636,171,73,Oracle Granite
DDH-1,1019.599976,1019.700012,SCC-0011019.61019.7,0.100000001,7.194900036,33.33570099,0.600399971,5.374400139,0.176499993,1194,204,2.21600008,4182,170,125,Oracle Granite
DDH-1,1019.700012,1019.799988,SCC-0011019.71019.8,0.100000001,8.086000443,34.03779984,0.752600014,6.497499943,0.25150001,825,179,2.003200054,3008,212,83,Oracle Granite
DDH-1,1019.799988,1019.900024,SCC-0011019.81019.9,0.100000001,7.754499912,37.42779922,1.099099994,8.566200256,0.236499995,789,89,1.090600014,3208,291,94,Oracle Granite
DDH-1,1019.900024,1020,SCC-0011019.91020,0.100000001,7.279900074,36.38410187,0.943599999,7.518799782,0.216800004,737,116,1.422000051,6173,219,78,Oracle Granite
DDH-1,1020,1020.099976,SCC-00110201020.1,0.100000001,8.525699615,36.46379852,1.074800014,7.350900173,0.1461,921,67,1.517699957,10406,283,78,Oracle Granite
DDH-1,1020.200012,1020.299988,SCC-0011020.21020.3,0.100000001,7.077600002,34.93109894,0.562600017,6.45179987,0.298599988,874,141,0.93599999,2537,178,58,Oracle Granite
DDH-1,1020.299988,1020.400024,SCC-0011020.31020.4,0.100000001,7.382500172,36.97669983,0.611999989,7.3604002,0.184,913,86,1.027500033,2972,225,78,Oracle Granite
DDH-1,1020.400024,1020.5,SCC-0011020.41020.5,0.100000001,8.114600182,36.95510101,0.426899999,7.66629982,0.161899999,1156,199,1.573400021,2537,223,72,Oracle Granite
DDH-1,1020.5,1020.599976,SCC-0011020.51020.6,0.100000001,5.446800232,29.7404995,0.430999994,5.772200108,0.231700003,1431,189,1.568199992,2446,190,54,Oracle Granite
DDH-1,1020.599976,1020.700012,SCC-0011020.61020.7,0.100000001,7.617000103,36.20529938,0.441300005,6.429500103,0.1822,1308,158,1.606899977,3421,210,68,Oracle Granite
DDH-1,1020.700012,1020.799988,SCC-0011020.71020.8,0.100000001,6.401500225,36.77569962,0.549300015,6.464799881,0.281399995,1070,156,0.706099987,2952,229,75,Oracle Granite
DDH-1,1020.799988,1020.900024,SCC-0011020.81020.9,0.100000001,8.014499664,37.96250153,0.645699978,7.089600086,0.2861,1028,167,0.788900018,1885,237,71,Oracle Granite
DDH-1,1020.900024,1021,SCC-0011020.91021,0.100000001,5.92140007,34.45600128,0.421900004,6.086200237,0.145699993,1235,125,0.67019999,1762,183,47,Oracle Granite
DDH-1,1021.400024,1021.5,SCC-0011021.41021.5,0.100000001,6.179299831,35.45259857,0.441900015,5.961699963,0.578400016,715,332,1.129600048,2774,199,46,Oracle Granite
DDH-1,1021.5,1021.599976,SCC-0011021.51021.6,0.100000001,6.623000145,33.75189972,0.799899995,5.58589983,0.284000009,792,213,2.172800064,3104,178,79,Oracle Granite
DDH-1,1021.599976,1021.700012,SCC-0011021.61021.7,0.100000001,8.558199883,38.89780045,0.823499978,7.418799877,0.307300001,998,188,1.702900052,2473,240,94,Oracle Granite
DDH-1,1021.700012,1021.799988,SCC-0011021.71021.8,0.100000001,6.075099945,31.05960083,0.207399994,6.663499832,0.155300006,539,114,0.798300028,2130,265,80,Oracle Granite
DDH-1,1021.799988,1021.900024,SCC-0011021.81021.9,0.100000001,7.909999847,42.70100021,0.66900003,6.73390007,0.214000002,1089,228,1.405300021,2368,246,70,Oracle Granite
DDH-1,1021.900024,1022,SCC-0011021.91022,0.100000001,7.607500076,37.97000122,0.364600003,7.100699902,0.177000001,974,136,1.004199982,2286,258,61,Oracle Granite
DDH-1,1022,1022.099976,SCC-00110221022.1,0.100000001,7.057899952,36.82889938,0.470999986,7.30039978,0.185399994,942,194,1.066200018,2247,221,49,Oracle Granite
DDH-1,1022.099976,1022.200012,SCC-0011022.11022.2,0.100000001,6.786900043,31.3390007,0.720200002,6.036499977,0.311199993,953,157,1.191599965,2193,179,61,Oracle Granite
DDH-1,1022.200012,1022.299988,SCC-0011022.21022.3,0.100000001,6.363800049,34.22480011,0.789099991,6.010499954,0.220699996,700,103,0.76700002,2233,162,58,Oracle Granite
DDH-1,1022.299988,1022.400024,SCC-0011022.31022.4,0.100000001,6.530700207,38.16559982,0.65109998,7.318500042,0.231199995,1044,84,0.836799979,2495,218,67,Oracle Granite
DDH-1,1022.400024,1022.5,SCC-0011022.41022.5,0.100000001,6.897500038,34.07519913,0.658500016,6.250899792,0.259900004,713,140,0.929199994,2801,222,67,Oracle Granite
DDH-1,1022.5,1022.599976,SCC-0011022.51022.6,0.100000001,6.376999855,33.18249893,0.516600013,6.448800087,0.217500001,598,146,0.804400027,2351,221,52,Oracle Granite
DDH-1,1022.599976,1022.700012,SCC-0011022.61022.7,0.100000001,7.416399956,36.49879837,0.839900017,7.015299797,0.261599988,1128,147,1.133399963,1535,237,57,Oracle Granite
DDH-1,1022.700012,1022.799988,SCC-0011022.71022.8,0.100000001,5.23360014,26.24760056,0.505200028,4.735799789,0.216399997,585,113,1.317199945,1016,202,44,Oracle Granite
DDH-1,1022.799988,1022.900024,SCC-0011022.81022.9,0.100000001,6.760099888,33.77809906,0.767700016,6.421999931,0.261900008,1028,151,1.303200006,1945,223,77,Oracle Granite
DDH-1,1023.099976,1023.200012,SCC-0011023.11023.2,0.100000001,7.107200146,37.41820145,0.665700018,6.420899868,0.182600006,1003,94,1.316900015,2215,185,53,Oracle Granite
DDH-1,1023.200012,1023.299988,SCC-0011023.21023.3,0.100000001,6.690000057,36.83769989,0.531899989,6.797100067,0.222100005,863,82,0.991100013,1765,209,58,Oracle Granite
DDH-1,1023.299988,1023.400024,SCC-0011023.31023.4,0.100000001,7.596399784,37.14569855,0.569199979,7.34679985,0.302700013,1148,189,1.076200008,2265,269,63,Oracle Granite
DDH-1,1023.400024,1023.5,SCC-0011023.41023.5,0.100000001,7.231900215,36.31999969,0.453299999,5.992199898,0.366100013,1016,243,0.980000019,2202,186,47,Oracle Granite
DDH-1,1023.700012,1023.799988,SCC-0011023.71023.8,0.100000001,6.406199932,31.29129982,0.195500001,6.739699841,0.177399993,575,101,0.634800017,1804,212,51,Oracle Granite
DDH-1,1023.799988,1023.900024,SCC-0011023.81023.9,0.100000001,6.203400135,34.83150101,0.767400026,6.360300064,0.227799997,1314,218,1.712700009,3969,257,70,Oracle Granite
DDH-1,1023.900024,1024,SCC-0011023.91024,0.100000001,7.49819994,37.35860062,0.401199996,8.324000359,0.187000006,1368,188,0.939100027,2661,333,73,Oracle Granite
DDH-1,1024,1024.099976,SCC-00110241024.1,0.100000001,6.5072999,31.99360085,0.621699989,5.976299763,0.253899992,1453,131,0.956099987,2996,229,59,Oracle Granite
DDH-1,1024.099976,1024.199951,SCC-0011024.11024.2,0.100000001,7.854899883,35.77539825,0.942799985,7.828499794,0.25850001,859,199,1.779500008,2108,257,75,Oracle Granite
DDH-1,1024.199951,1024.300049,SCC-0011024.21024.3,0.100000001,8.130800247,34.00009918,0.484400004,8.532099724,0.216000006,1730,159,1.912099957,2471,263,104,Oracle Granite
DDH-1,1024.300049,1024.400024,SCC-0011024.31024.4,0.100000001,7.248700142,32.95759964,0.715300024,6.771800041,0.274800003,1729,283,2.564100027,4146,223,85,Oracle Granite
DDH-1,1024.400024,1024.5,SCC-0011024.41024.5,0.100000001,6.82310009,32.41189957,0.57160002,6.524499893,0.229000002,1424,225,2.754300117,3242,199,71,Oracle Granite
DDH-1,1024.5,1024.599976,SCC-0011024.51024.6,0.100000001,7.473700047,36.38040161,0.782899976,7.825799942,0.2676,1278,153,1.09070003,2569,265,77,Oracle Granite
DDH-1,1024.599976,1024.699951,SCC-0011024.61024.7,0.100000001,6.790999889,38.2256012,0.682299972,6.45179987,0.305900007,1105,142,1.123100042,2220,211,41,Oracle Granite
DDH-1,1024.800049,1024.900024,SCC-0011024.81024.9,0.100000001,9.773099899,30.19109917,1.031800032,6.399000168,0.405800015,2085,107,1.315000057,4700,183,110,Oracle Granite
DDH-1,1024.900024,1025,SCC-0011024.91025,0.100000001,8.39620018,35.20769882,1.275699973,7.557600021,0.447699994,1753,141,1.110200047,3865,216,89,Oracle Granite
DDH-1,1025.099976,1025.199951,SCC-0011025.11025.2,0.100000001,5.960999966,22.4734993,0.569299996,4.368999958,0.130199999,1608,85,1.298300028,4747,119,54,Oracle Granite
DDH-1,1025.199951,1025.300049,SCC-0011025.21025.3,0.100000001,6.850500107,30.36179924,0.584599972,5.365399837,0.215900004,1201,150,1.322299957,4188,170,67,Oracle Granite
DDH-1,1025.300049,1025.400024,SCC-0011025.31025.4,0.100000001,7.898600101,33.62559891,0.989000022,6.096199989,0.426999986,1115,180,1.341400027,4268,156,64,Oracle Granite
DDH-1,1025.400024,1025.5,SCC-0011025.41025.5,0.100000001,6.776500225,28.30389977,0.710399985,5.632699966,0.308600008,1235,109,1.851300001,3942,198,101,Oracle Granite
DDH-1,1025.599976,1025.699951,SCC-0011025.61025.7,0.100000001,7.346899986,29.03120041,0.94569999,6.595499992,0.492700011,1279,281,1.207700014,3162,281,86,Oracle Granite
DDH-1,1025.699951,1025.800049,SCC-0011025.71025.8,0.100000001,7.137800217,33.02109909,1.67840004,6.536900043,0.572000027,1015,209,1.280599952,3015,330,96,Oracle Granite
DDH-1,1025.800049,1025.900024,SCC-0011025.81025.9,0.100000001,7.898099899,31.63750076,1.074900031,7.190899849,0.516300023,1039,268,1.090600014,3702,365,90,Oracle Granite
DDH-1,1025.900024,1026,SCC-0011025.91026,0.100000001,6.93599987,34.89379883,0.700299978,6.730500221,0.379999995,1198,137,1.024999976,2982,269,63,Oracle Granite
DDH-1,1026,1026.099976,SCC-00110261026.1,0.100000001,7.510700226,35.79880142,1.34010005,6.132900238,0.407999992,529,148,0.735700011,1566,311,55,Oracle Granite
DDH-1,1026.099976,1026.199951,SCC-0011026.11026.2,0.100000001,6.647099972,33.24430084,0.943499982,6.594099998,0.445800006,829,189,0.74089998,1782,289,58,Oracle Granite
DDH-1,1026.199951,1026.300049,SCC-0011026.21026.3,0.100000001,7.673699856,32.03789902,0.850399971,6.285900116,0.291200012,1171,99,1.483100057,3289,245,67,Oracle Granite
DDH-1,1026.400024,1026.5,SCC-0011026.41026.5,0.100000001,6.825900078,29.36899948,1.192700028,4.767399788,0.279100001,1062,108,1.723199964,4739,180,59,Oracle Granite
DDH-1,1026.5,1026.599976,SCC-0011026.51026.6,0.100000001,6.27699995,34.86059952,1.794499993,5.288499832,0.441599995,1408,107,1.592599988,5702,195,89,Oracle Granite
DDH-1,1026.599976,1026.699951,SCC-0011026.61026.7,0.100000001,6.544199944,30.27160072,0.949800014,6.940599918,0.372200012,854,107,0.752399981,1715,251,92,Oracle Granite
DDH-1,1026.699951,1026.800049,SCC-0011026.71026.8,0.100000001,7.021999836,31.46859932,0.248999998,6.100500107,0.264800012,1249,221,1.301499963,2764,211,64,Oracle Granite
DDH-1,1026.800049,1026.900024,SCC-0011026.81026.9,0.100000001,6.259900093,34.27550125,0.370400012,6.542699814,0.310000002,1081,153,0.868600011,1518,216,66,Oracle Granite
DDH-1,1026.900024,1027,SCC-0011026.91027,0.100000001,6.415800095,32.47180176,1.04519999,6.077499866,0.481900007,1248,191,1.009899974,4086,196,68,Oracle Granite
DDH-1,1027,1027.099976,SCC-00110271027.1,0.100000001,7.228899956,35.16579819,1.050799966,6.52339983,0.507300019,1473,200,0.812300026,2142,204,76,Oracle Granite
DDH-1,1027.099976,1027.199951,SCC-0011027.11027.2,0.100000001,7.041600227,34.25559998,1.066300035,6.794300079,0.575900018,861,254,0.546999991,1377,216,89,Oracle Granite
DDH-1,1027.199951,1027.300049,SCC-0011027.21027.3,0.100000001,5.926099777,31.6026001,1.174299955,5.644100189,0.595099986,1287,291,0.68779999,2293,193,73,Oracle Granite
DDH-1,1027.300049,1027.400024,SCC-0011027.31027.4,0.100000001,7.01760006,36.27009964,1.403100014,6.234799862,0.489100009,1811,114,0.73180002,2694,244,120,Oracle Granite
DDH-1,1027.400024,1027.5,SCC-0011027.41027.5,0.100000001,7.229899883,35.37360001,1.089900017,6.248400211,0.405000001,1146,138,1.007400036,2093,182,71,Oracle Granite
DDH-1,1027.5,1027.599976,SCC-0011027.51027.6,0.100000001,7.688499928,34.83840179,1.034600019,6.119999886,0.589100003,1503,330,1.473700047,2692,263,107,Oracle Granite
DDH-1,1027.599976,1027.699951,SCC-0011027.61027.7,0.100000001,6.453700066,37.36220169,0.980700016,6.749000072,0.827499986,1016,440,0.608799994,2045,259,116,Oracle Granite
DDH-1,1027.699951,1027.800049,SCC-0011027.71027.8,0.100000001,8.396300316,39.01319885,0.972000003,7.488299847,0.391000003,1053,83,0.694299996,1803,217,82,Oracle Granite
DDH-1,1027.800049,1027.900024,SCC-0011027.81027.9,0.100000001,7.026199818,33.80239868,1.029700041,6.220399857,0.512199998,1193,192,0.785300016,2540,229,81,Oracle Granite
DDH-1,1028,1028.099976,SCC-00110281028.1,0.100000001,7.90199995,33.74900055,0.507099986,6.617599964,0.262699991,1323,130,0.771799982,3573,246,108,Oracle Granite
DDH-1,1028.099976,1028.199951,SCC-0011028.11028.2,0.100000001,8.623399734,37.32590103,0.585600019,6.600900173,0.260600001,1398,121,0.964299977,4173,180,67,Oracle Granite
DDH-1,1028.199951,1028.300049,SCC-0011028.21028.3,0.100000001,8.355500221,30.26269913,0.551599979,6.626900196,0.32159999,1480,159,0.915899992,2339,249,69,Oracle Granite
DDH-1,1028.300049,1028.400024,SCC-0011028.31028.4,0.100000001,7.870100021,33.47109985,0.263599992,5.892399788,0.354600012,1115,132,0.634299994,1558,232,64,Oracle Granite
DDH-1,1028.599976,1028.699951,SCC-0011028.61028.7,0.100000001,7.720099926,33.37540054,0.540499985,6.620200157,0.343400002,845,198,1.995399952,2022,293,113,Oracle Granite
DDH-1,1028.699951,1028.800049,SCC-0011028.71028.8,0.100000001,7.384500027,31.44339943,0.675400019,5.055900097,0.246600002,1240,227,2.023400068,1432,144,59,Oracle Granite
DDH-1,1028.900024,1029,SCC-0011028.91029,0.100000001,7.391499996,32.5041008,0.320300013,6.106900215,0.187299997,976,135,1.032199979,1282,218,57,Oracle Granite
DDH-1,1029,1029.099976,SCC-00110291029.1,0.100000001,8.140099525,37.9978981,0.233199999,7.386000156,0.244000003,867,139,0.737200022,1299,209,66,Oracle Granite
DDH-1,1029.099976,1029.199951,SCC-0011029.11029.2,0.100000001,7.058400154,31.43400002,0.329600006,6.263199806,0.201900005,1100,152,1.228199959,2472,227,79,Oracle Granite
DDH-1,1029.199951,1029.300049,SCC-0011029.21029.3,0.100000001,8.458900452,37.4394989,0.546500027,6.954199791,0.235799998,1217,168,1.166900039,1960,229,65,Oracle Granite
DDH-1,1029.300049,1029.400024,SCC-0011029.31029.4,0.100000001,8.947799683,36.79790115,0.559400022,6.981400013,0.467000008,1830,231,1.337200046,1922,261,68,Oracle Granite
DDH-1,1029.5,1029.599976,SCC-0011029.51029.6,0.100000001,7.783899784,40.33190155,0.509299994,5.542200089,0.180199996,1419,237,1.894899964,1493,155,79,Oracle Granite
DDH-1,1029.800049,1029.900024,SCC-0011029.81029.9,0.100000001,7.549399853,31.65950012,0.704699993,4.966800213,0.188999996,887,179,1.359799981,1198,169,62,Oracle Granite
DDH-1,1029.900024,1030,SCC-0011029.91030,0.100000001,5.683400154,30.19540024,0.356299996,5.527999878,0.149599999,721,134,1.08889997,1250,195,59,Oracle Granite
DDH-1,1030,1030.099976,SCC-00110301030.1,0.100000001,6.644100189,31.6814003,0.647000015,5.763899803,0.235499993,1399,262,2.247100115,2565,212,69,Oracle Granite
DDH-1,1030.099976,1030.199951,SCC-0011030.11030.2,0.100000001,8.774000168,31.97929955,0.524699986,6.505400181,0.213499993,1224,152,1.689700007,1882,241,56,Oracle Granite
DDH-1,1030.199951,1030.300049,SCC-0011030.21030.3,0.100000001,7.35860014,33.21509933,0.605599999,5.217999935,0.383700013,1460,282,2.568099976,3247,226,71,Oracle Granite
DDH-1,1030.400024,1030.5,SCC-0011030.41030.5,0.100000001,6.445099831,31.36109924,1.255499959,4.740399837,0.475300014,1233,240,1.982200027,2341,183,89,Oracle Granite
DDH-1,1030.5,1030.599976,SCC-0011030.51030.6,0.100000001,6.297200203,33.44400024,0.709299982,5.080699921,0.26730001,1245,209,1.396600008,1715,191,65,Oracle Granite
DDH-1,1031.099976,1031.199951,SCC-0011031.11031.2,0.100000001,6.025499821,32.50159836,0.301200002,5.938499928,0.175099999,771,99,0.800000012,1516,212,66,Oracle Granite
DDH-1,1031.400024,1031.5,SCC-0011031.41031.5,0.100000001,6.19119978,32.85829926,0.611800015,5.323200226,0.221399993,880,231,2.365099907,1393,154,41,Oracle Granite
DDH-1,1031.5,1031.599976,SCC-0011031.51031.6,0.100000001,8.295900345,38.8443985,0.508599997,6.98759985,0.241899997,1122,252,2.598200083,1453,229,67,Oracle Granite
DDH-1,1031.599976,1031.699951,SCC-0011031.61031.7,0.100000001,6.548900127,30.15110016,0.301699996,5.215899944,0.159400001,793,117,0.69749999,845,183,58,Oracle Granite
DDH-1,1032.900024,1033,SCC-0011032.91033,0.100000001,5.724899769,30.10409927,0.559499979,6.288899899,0.175699994,1834,107,1.089400053,3145,198,52,Oracle Granite
DDH-1,1033,1033.099976,SCC-00110331033.1,0.100000001,6.117099762,38.46620178,0.506500006,6.886799812,0.302899987,1265,128,0.984600008,2281,234,81,Oracle Granite
DDH-1,1033.099976,1033.199951,SCC-0011033.11033.2,0.100000001,6.193399906,33.03979874,0.383599997,5.7020998,0.203299999,1154,121,1.103500009,1248,196,49,Oracle Granite
DDH-1,1033.199951,1033.300049,SCC-0011033.21033.3,0.100000001,6.643499851,28.8845005,0.488299996,5.527299881,0.239399999,1125,83,0.8495,2666,270,81,Oracle Granite
DDH-1,1033.5,1033.599976,SCC-0011033.51033.6,0.100000001,6.48239994,32.38980103,1.034100056,6.105100155,0.270700008,908,99,1.085500002,3032,254,52,Oracle Granite
DDH-1,1033.599976,1033.699951,SCC-0011033.61033.7,0.100000001,8.458600044,37.67879868,0.9921,7.44119978,0.466199994,1881,260,1.160899997,3260,229,61,Oracle Granite
DDH-1,1033.699951,1033.800049,SCC-0011033.71033.8,0.100000001,8.696000099,36.01269913,0.779999971,7.86439991,0.39320001,1874,151,1.266199946,2887,314,104,Oracle Granite
DDH-1,1033.800049,1033.900024,SCC-0011033.81033.9,0.100000001,7.211599827,31.81579971,0.649100006,6.578299999,0.341899991,983,105,0.99089998,2502,287,98,Oracle Granite
DDH-1,1033.900024,1034,SCC-0011033.91034,0.100000001,6.827400208,33.87459946,0.820299983,6.449399948,0.248600006,760,99,0.875,1955,216,61,Oracle Granite
DDH-1,1034.099976,1034.199951,SCC-0011034.11034.2,0.100000001,9.314299583,37.96350098,0.463,7.460100174,0.180500001,1605,91,1.216199994,2382,291,69,Oracle Granite
DDH-1,1034.199951,1034.300049,SCC-0011034.21034.3,0.100000001,7.779200077,35.74349976,0.600799978,6.499499798,0.213799998,1314,103,1.137500048,3408,207,51,Oracle Granite
DDH-1,1034.300049,1034.400024,SCC-0011034.31034.4,0.100000001,9.357700348,37.97700119,0.513300002,7.562699795,0.216600001,1424,126,0.999000013,2780,268,93,Oracle Granite
DDH-1,1034.400024,1034.5,SCC-0011034.41034.5,0.100000001,8.808099747,37.40050125,0.557600021,6.848199844,0.236599997,1560,126,1.04489994,2854,234,77,Oracle Granite
DDH-1,1034.5,1034.599976,SCC-0011034.51034.6,0.100000001,6.216599941,31.40390015,0.690100014,6.000400066,0.211799994,1582,134,1.006399989,3710,265,83,Oracle Granite
DDH-1,1034.599976,1034.699951,SCC-0011034.61034.7,0.100000001,6.635900021,32.1733017,0.470299989,6.379300117,0.203799993,1472,119,0.996699989,2169,221,57,Oracle Granite
DDH-1,1034.699951,1034.800049,SCC-0011034.71034.8,0.100000001,6.340400219,28.72240067,0.33950001,5.625500202,0.141100004,1328,101,0.815999985,1409,197,42,Oracle Granite
